"date","cheveux","age","exp","salaire","sexe","diplome","specialite","note","dispo","embauche","annee","mois","jour","age_Q","exp_Q","note_Q","salaire_Q","age_D","note_D","salaire_D"
2014-06-25,"blond",24,9,27173,"M","master","geologie",92.52,"non","0","2014",6,25,"[18-30[","[7-9[","[87-144[","[14128-31591[","[18-24[","[90-98[","[14128-28534["
2014-06-26,"roux",42,11,31574,"M","master","geologie",99.22,"oui","1","2014",6,26,"[35-42[","[9-12[","[87-144[","[14128-31591[","[40-43[","[98-144[","[30754-32344["
2014-06-26,"chatain",31,6,29831,"F","doctorat","detective",107.92,"oui","0","2014",6,26,"[30-35[","[0-7[","[87-144[","[14128-31591[","[28-31[","[98-144[","[28534-30754["
2014-06-26,"chatain",34,13,38067,"M","master","geologie",71.06,"non","0","2014",6,26,"[30-35[","[12-23[","[64-76[","[34964-38348[","[31-34[","[71-76[","[37615-39172["
2014-06-26,"blond",18,6,33359,"F","licence","detective",99.94,"non","0","2014",6,26,"[18-30[","[0-7[","[87-144[","[31591-34964[","[18-24[","[98-144[","[32344-33694["
2014-06-26,"blond",35,8,33638,"M","licence","detective",62.88,"oui","0","2014",6,26,"[30-35[","[7-9[","[9-64[","[31591-34964[","[34-35[","[61-67[","[32344-33694["
2014-06-26,"brun",35,11,40157,"M","licence","forage",66.01,"oui","0","2014",6,26,"[30-35[","[9-12[","[64-76[","[38348-53977[","[34-35[","[61-67[","[39172-41358["
2014-06-26,"blond",27,4,31089,"M","licence","geologie",61.72,"non","1","2014",6,26,"[18-30[","[0-7[","[9-64[","[14128-31591[","[24-28[","[61-67[","[30754-32344["
2014-06-26,"chatain",31,7,27224,"F","doctorat","geologie",106.93,"non","0","2014",6,26,"[30-35[","[0-7[","[87-144[","[14128-31591[","[28-31[","[98-144[","[14128-28534["
2014-06-26,"blond",28,6,34968,"F","licence","detective",93.75,"oui","0","2014",6,26,"[18-30[","[0-7[","[87-144[","[34964-38348[","[24-28[","[90-98[","[34964-36216["
2014-06-26,"chatain",32,5,28536,"F","master","geologie",87.3,"non","0","2014",6,26,"[30-35[","[0-7[","[87-144[","[14128-31591[","[31-34[","[85-90[","[28534-30754["
2014-06-27,"blond",27,7,35383,"M","bac","geologie",64.55,"non","0","2014",6,27,"[18-30[","[0-7[","[64-76[","[34964-38348[","[24-28[","[61-67[","[34964-36216["
2014-06-27,"brun",27,7,37160,"M","master","archeologie",80.68,"oui","0","2014",6,27,"[18-30[","[0-7[","[76-87[","[34964-38348[","[24-28[","[80-85[","[36216-37615["
2014-06-27,"blond",36,14,36637,"M","master","geologie",86.6,"oui","1","2014",6,27,"[35-42[","[12-23[","[76-87[","[34964-38348[","[35-37[","[85-90[","[36216-37615["
2014-06-27,"blond",27,11,42056,"M","licence","detective",94.47,"oui","1","2014",6,27,"[18-30[","[9-12[","[87-144[","[38348-53977[","[24-28[","[90-98[","[41358-53977["
2014-06-27,"blond",44,8,34329,"M","bac","geologie",50.92,"non","0","2014",6,27,"[42-65[","[7-9[","[9-64[","[31591-34964[","[43-47[","[9-54[","[33694-34964["
2014-06-27,"chatain",51,9,33279,"M","doctorat","geologie",81.86,"oui","0","2014",6,27,"[42-65[","[7-9[","[76-87[","[31591-34964[","[47-65[","[80-85[","[32344-33694["
2014-06-27,"brun",40,9,27475,"F","doctorat","detective",120.53,"oui","0","2014",6,27,"[35-42[","[7-9[","[87-144[","[14128-31591[","[37-40[","[98-144[","[14128-28534["
2014-06-27,"blond",24,9,33533,"F","licence","detective",92.89,"oui","1","2014",6,27,"[18-30[","[7-9[","[87-144[","[31591-34964[","[18-24[","[90-98[","[32344-33694["
2014-06-27,"blond",35,11,32597,"M","licence","geologie",46.12,"non","0","2014",6,27,"[30-35[","[9-12[","[9-64[","[31591-34964[","[34-35[","[9-54[","[32344-33694["
2014-06-28,"chatain",31,6,28308,"F","doctorat","archeologie",108.62,"oui","1","2014",6,28,"[30-35[","[0-7[","[87-144[","[14128-31591[","[28-31[","[98-144[","[14128-28534["
2014-06-28,"blond",33,10,28147,"M","licence","geologie",74.34,"non","0","2014",6,28,"[30-35[","[9-12[","[64-76[","[14128-31591[","[31-34[","[71-76[","[14128-28534["
2014-06-28,"chatain",35,11,35434,"F","doctorat","geologie",86.7,"oui","0","2014",6,28,"[30-35[","[9-12[","[87-144[","[34964-38348[","[34-35[","[85-90[","[34964-36216["
2014-06-28,"chatain",20,9,38503,"F","bac","detective",55.52,"non","1","2014",6,28,"[18-30[","[7-9[","[9-64[","[38348-53977[","[18-24[","[54-61[","[37615-39172["
2014-06-28,"brun",39,12,40476,"M","doctorat","detective",88.87,"oui","0","2014",6,28,"[35-42[","[9-12[","[87-144[","[38348-53977[","[37-40[","[85-90[","[39172-41358["
2014-06-28,"brun",46,13,33839,"F","master","forage",94.78,"oui","0","2014",6,28,"[42-65[","[12-23[","[87-144[","[31591-34964[","[43-47[","[90-98[","[33694-34964["
2014-06-28,"brun",50,6,33927,"F","bac","geologie",58.05,"non","0","2014",6,28,"[42-65[","[0-7[","[9-64[","[31591-34964[","[47-65[","[54-61[","[33694-34964["
2014-06-28,"chatain",35,13,40206,"F","doctorat","archeologie",86.54,"oui","0","2014",6,28,"[30-35[","[12-23[","[76-87[","[38348-53977[","[34-35[","[85-90[","[39172-41358["
2014-06-28,"roux",33,8,24180,"M","licence","geologie",83.05,"non","0","2014",6,28,"[30-35[","[7-9[","[76-87[","[14128-31591[","[31-34[","[80-85[","[14128-28534["
2014-06-28,"chatain",38,7,39601,"M","doctorat","forage",94.86,"oui","0","2014",6,28,"[35-42[","[0-7[","[87-144[","[38348-53977[","[37-40[","[90-98[","[39172-41358["
2014-06-29,"blond",50,6,44203,"M","licence","geologie",56.95,"non","0","2014",6,29,"[42-65[","[0-7[","[9-64[","[38348-53977[","[47-65[","[54-61[","[41358-53977["
2014-06-29,"chatain",18,9,40508,"F","master","forage",105.42,"oui","0","2014",6,29,"[18-30[","[7-9[","[87-144[","[38348-53977[","[18-24[","[98-144[","[39172-41358["
2014-06-29,"chatain",41,9,30505,"M","doctorat","geologie",86.34,"non","0","2014",6,29,"[35-42[","[7-9[","[76-87[","[14128-31591[","[40-43[","[85-90[","[28534-30754["
2014-06-29,"brun",50,11,30243,"F","licence","geologie",65.02,"non","1","2014",6,29,"[42-65[","[9-12[","[64-76[","[14128-31591[","[47-65[","[61-67[","[28534-30754["
2014-06-29,"brun",31,7,36880,"M","licence","geologie",73.04,"non","0","2014",6,29,"[30-35[","[0-7[","[64-76[","[34964-38348[","[28-31[","[71-76[","[36216-37615["
2014-06-29,"brun",38,6,31998,"M","master","geologie",70.64,"non","0","2014",6,29,"[35-42[","[0-7[","[64-76[","[31591-34964[","[37-40[","[67-71[","[30754-32344["
2014-06-29,"chatain",37,8,36366,"F","doctorat","geologie",79.29,"oui","0","2014",6,29,"[35-42[","[7-9[","[76-87[","[34964-38348[","[35-37[","[76-80[","[36216-37615["
2014-06-29,"chatain",47,14,33597,"M","doctorat","forage",73.99,"oui","0","2014",6,29,"[42-65[","[12-23[","[64-76[","[31591-34964[","[43-47[","[71-76[","[32344-33694["
2014-06-29,"brun",46,10,28684,"M","master","geologie",56.31,"non","0","2014",6,29,"[42-65[","[9-12[","[9-64[","[14128-31591[","[43-47[","[54-61[","[28534-30754["
2014-06-29,"brun",32,8,31392,"F","licence","geologie",81.48,"non","0","2014",6,29,"[30-35[","[7-9[","[76-87[","[14128-31591[","[31-34[","[80-85[","[30754-32344["
2014-06-29,"blond",42,9,36603,"M","licence","geologie",60.25,"non","0","2014",6,29,"[35-42[","[7-9[","[9-64[","[34964-38348[","[40-43[","[54-61[","[36216-37615["
2014-06-30,"blond",35,10,35062,"F","licence","forage",76.77,"non","0","2014",6,30,"[30-35[","[9-12[","[76-87[","[34964-38348[","[34-35[","[76-80[","[34964-36216["
2014-06-30,"chatain",21,8,34886,"F","master","geologie",93.52,"oui","0","2014",6,30,"[18-30[","[7-9[","[87-144[","[31591-34964[","[18-24[","[90-98[","[33694-34964["
2014-06-30,"blond",32,4,28401,"M","licence","forage",84.07,"non","1","2014",6,30,"[30-35[","[0-7[","[76-87[","[14128-31591[","[31-34[","[80-85[","[14128-28534["
2014-06-30,"blond",37,6,28520,"F","master","geologie",110.46,"non","0","2014",6,30,"[35-42[","[0-7[","[87-144[","[14128-31591[","[35-37[","[98-144[","[14128-28534["
2014-06-30,"blond",33,11,33350,"M","licence","forage",70.32,"non","0","2014",6,30,"[30-35[","[9-12[","[64-76[","[31591-34964[","[31-34[","[67-71[","[32344-33694["
2014-06-30,"brun",20,12,36449,"M","master","archeologie",69.15,"oui","0","2014",6,30,"[18-30[","[9-12[","[64-76[","[34964-38348[","[18-24[","[67-71[","[36216-37615["
2014-06-30,"brun",26,9,30635,"F","master","detective",91.87,"non","0","2014",6,30,"[18-30[","[7-9[","[87-144[","[14128-31591[","[24-28[","[90-98[","[28534-30754["
2014-07-01,"chatain",37,9,40178,"F","bac","forage",75.24,"non","0","2014",7,1,"[35-42[","[7-9[","[76-87[","[38348-53977[","[35-37[","[76-80[","[39172-41358["
2014-07-01,"blond",50,5,37185,"M","licence","forage",56.63,"non","0","2014",7,1,"[42-65[","[0-7[","[9-64[","[34964-38348[","[47-65[","[54-61[","[36216-37615["
2014-07-01,"chatain",32,8,32355,"F","doctorat","forage",108.67,"oui","0","2014",7,1,"[30-35[","[7-9[","[87-144[","[31591-34964[","[31-34[","[98-144[","[32344-33694["
2014-07-01,"chatain",28,4,28464,"M","master","detective",71.79,"non","1","2014",7,1,"[18-30[","[0-7[","[64-76[","[14128-31591[","[24-28[","[71-76[","[14128-28534["
2014-07-01,"brun",31,9,36109,"F","master","forage",81.56,"non","0","2014",7,1,"[30-35[","[7-9[","[76-87[","[34964-38348[","[28-31[","[80-85[","[34964-36216["
2014-07-01,"chatain",38,7,24682,"F","doctorat","geologie",90.27,"non","0","2014",7,1,"[35-42[","[0-7[","[87-144[","[14128-31591[","[37-40[","[90-98[","[14128-28534["
2014-07-01,"chatain",40,12,33962,"M","doctorat","forage",112.36,"oui","0","2014",7,1,"[35-42[","[9-12[","[87-144[","[31591-34964[","[37-40[","[98-144[","[33694-34964["
2014-07-01,"chatain",31,7,36131,"M","master","geologie",64.85,"non","0","2014",7,1,"[30-35[","[0-7[","[64-76[","[34964-38348[","[28-31[","[61-67[","[34964-36216["
2014-07-01,"brun",29,8,31826,"F","licence","geologie",67.6,"non","0","2014",7,1,"[18-30[","[7-9[","[64-76[","[31591-34964[","[28-31[","[67-71[","[30754-32344["
2014-07-01,"blond",33,10,41204,"M","bac","geologie",52.69,"non","0","2014",7,1,"[30-35[","[9-12[","[9-64[","[38348-53977[","[31-34[","[9-54[","[39172-41358["
2014-07-01,"blond",35,7,39824,"M","bac","forage",54.84,"non","0","2014",7,1,"[30-35[","[0-7[","[9-64[","[38348-53977[","[34-35[","[54-61[","[39172-41358["
2014-07-01,"chatain",24,12,40148,"M","doctorat","geologie",80.89,"oui","0","2014",7,1,"[18-30[","[9-12[","[76-87[","[38348-53977[","[18-24[","[80-85[","[39172-41358["
2014-07-02,"brun",27,9,28735,"M","doctorat","geologie",110.19,"oui","0","2014",7,2,"[18-30[","[7-9[","[87-144[","[14128-31591[","[24-28[","[98-144[","[28534-30754["
2014-07-02,"chatain",19,10,30138,"F","master","geologie",82.6,"non","0","2014",7,2,"[18-30[","[9-12[","[76-87[","[14128-31591[","[18-24[","[80-85[","[28534-30754["
2014-07-02,"brun",44,11,31643,"F","master","detective",81.23,"oui","0","2014",7,2,"[42-65[","[9-12[","[76-87[","[31591-34964[","[43-47[","[80-85[","[30754-32344["
2014-07-02,"blond",21,12,32280,"M","licence","geologie",55.55,"non","0","2014",7,2,"[18-30[","[9-12[","[9-64[","[31591-34964[","[18-24[","[54-61[","[30754-32344["
2014-07-02,"blond",35,11,32709,"M","master","detective",97.74,"oui","0","2014",7,2,"[30-35[","[9-12[","[87-144[","[31591-34964[","[34-35[","[98-144[","[32344-33694["
2014-07-02,"brun",26,4,35096,"F","licence","detective",93.29,"oui","0","2014",7,2,"[18-30[","[0-7[","[87-144[","[34964-38348[","[24-28[","[90-98[","[34964-36216["
2014-07-02,"chatain",44,4,35572,"M","doctorat","forage",81.87,"oui","0","2014",7,2,"[42-65[","[0-7[","[76-87[","[34964-38348[","[43-47[","[80-85[","[34964-36216["
2014-07-02,"chatain",44,7,31688,"F","master","geologie",47.99,"non","0","2014",7,2,"[42-65[","[0-7[","[9-64[","[31591-34964[","[43-47[","[9-54[","[30754-32344["
2014-07-02,"roux",46,11,39024,"M","bac","geologie",53.9,"non","0","2014",7,2,"[42-65[","[9-12[","[9-64[","[38348-53977[","[43-47[","[54-61[","[37615-39172["
2014-07-02,"blond",40,17,41672,"M","bac","geologie",52.28,"non","0","2014",7,2,"[35-42[","[12-23[","[9-64[","[38348-53977[","[37-40[","[9-54[","[41358-53977["
2014-07-02,"brun",19,6,35872,"F","licence","geologie",79.41,"non","0","2014",7,2,"[18-30[","[0-7[","[76-87[","[34964-38348[","[18-24[","[80-85[","[34964-36216["
2014-07-02,"chatain",50,11,29284,"F","master","geologie",82.62,"non","0","2014",7,2,"[42-65[","[9-12[","[76-87[","[14128-31591[","[47-65[","[80-85[","[28534-30754["
2014-07-02,"blond",50,12,38902,"M","licence","forage",77.02,"non","0","2014",7,2,"[42-65[","[9-12[","[76-87[","[38348-53977[","[47-65[","[76-80[","[37615-39172["
2014-07-02,"blond",43,8,36784,"M","bac","forage",53.69,"non","0","2014",7,2,"[42-65[","[7-9[","[9-64[","[34964-38348[","[40-43[","[54-61[","[36216-37615["
2014-07-02,"chatain",32,9,38769,"M","licence","geologie",44.32,"non","0","2014",7,2,"[30-35[","[7-9[","[9-64[","[38348-53977[","[31-34[","[9-54[","[37615-39172["
2014-07-02,"brun",47,13,36690,"M","licence","geologie",55.52,"non","0","2014",7,2,"[42-65[","[12-23[","[9-64[","[34964-38348[","[43-47[","[54-61[","[36216-37615["
2014-07-02,"brun",33,11,43652,"M","licence","geologie",66.45,"oui","0","2014",7,2,"[30-35[","[9-12[","[64-76[","[38348-53977[","[31-34[","[67-71[","[41358-53977["
2014-07-02,"chatain",35,11,34861,"M","master","forage",66.33,"oui","0","2014",7,2,"[30-35[","[9-12[","[64-76[","[31591-34964[","[34-35[","[67-71[","[33694-34964["
2014-07-02,"chatain",25,7,33290,"M","master","forage",61.03,"non","0","2014",7,2,"[18-30[","[0-7[","[9-64[","[31591-34964[","[24-28[","[61-67[","[32344-33694["
2014-07-02,"blond",28,11,40343,"M","licence","forage",33.47,"oui","0","2014",7,2,"[18-30[","[9-12[","[9-64[","[38348-53977[","[24-28[","[9-54[","[39172-41358["
2014-07-03,"brun",42,8,35367,"F","bac","geologie",52.97,"non","0","2014",7,3,"[35-42[","[7-9[","[9-64[","[34964-38348[","[40-43[","[9-54[","[34964-36216["
2014-07-03,"blond",31,13,39206,"M","master","geologie",61.81,"oui","0","2014",7,3,"[30-35[","[12-23[","[9-64[","[38348-53977[","[28-31[","[61-67[","[39172-41358["
2014-07-03,"brun",41,8,32200,"F","master","archeologie",86.42,"oui","0","2014",7,3,"[35-42[","[7-9[","[76-87[","[31591-34964[","[40-43[","[85-90[","[30754-32344["
2014-07-03,"blond",39,13,32662,"F","licence","geologie",81.35,"non","0","2014",7,3,"[35-42[","[12-23[","[76-87[","[31591-34964[","[37-40[","[80-85[","[32344-33694["
2014-07-03,"blond",31,12,26370,"M","doctorat","forage",107.25,"oui","0","2014",7,3,"[30-35[","[9-12[","[87-144[","[14128-31591[","[28-31[","[98-144[","[14128-28534["
2014-07-03,"brun",27,12,30566,"F","master","geologie",75.93,"non","0","2014",7,3,"[18-30[","[9-12[","[76-87[","[14128-31591[","[24-28[","[76-80[","[28534-30754["
2014-07-03,"brun",38,3,36874,"M","licence","forage",80.66,"non","0","2014",7,3,"[35-42[","[0-7[","[76-87[","[34964-38348[","[37-40[","[80-85[","[36216-37615["
2014-07-03,"brun",20,10,36048,"M","licence","geologie",49.43,"non","0","2014",7,3,"[18-30[","[9-12[","[9-64[","[34964-38348[","[18-24[","[9-54[","[34964-36216["
2014-07-03,"chatain",33,8,27445,"F","doctorat","detective",89.29,"oui","0","2014",7,3,"[30-35[","[7-9[","[87-144[","[14128-31591[","[31-34[","[85-90[","[14128-28534["
2014-07-04,"blond",44,9,35318,"F","licence","forage",68.51,"non","0","2014",7,4,"[42-65[","[7-9[","[64-76[","[34964-38348[","[43-47[","[67-71[","[34964-36216["
2014-07-04,"chatain",26,11,42614,"M","licence","geologie",44.46,"non","0","2014",7,4,"[18-30[","[9-12[","[9-64[","[38348-53977[","[24-28[","[9-54[","[41358-53977["
2014-07-04,"brun",19,13,35022,"M","licence","geologie",63.32,"non","0","2014",7,4,"[18-30[","[12-23[","[9-64[","[34964-38348[","[18-24[","[61-67[","[34964-36216["
2014-07-04,"blond",33,11,33768,"F","licence","forage",75.71,"non","0","2014",7,4,"[30-35[","[9-12[","[76-87[","[31591-34964[","[31-34[","[76-80[","[33694-34964["
2014-07-04,"brun",40,7,37175,"M","master","geologie",58.07,"oui","0","2014",7,4,"[35-42[","[0-7[","[9-64[","[34964-38348[","[37-40[","[54-61[","[36216-37615["
2014-07-04,"blond",39,6,36507,"F","licence","archeologie",91.28,"oui","0","2014",7,4,"[35-42[","[0-7[","[87-144[","[34964-38348[","[37-40[","[90-98[","[36216-37615["
2014-07-04,"blond",18,13,27077,"F","master","geologie",108.2,"non","0","2014",7,4,"[18-30[","[12-23[","[87-144[","[14128-31591[","[18-24[","[98-144[","[14128-28534["
2014-07-05,"chatain",35,11,36640,"F","master","detective",68.6,"oui","0","2014",7,5,"[30-35[","[9-12[","[64-76[","[34964-38348[","[34-35[","[67-71[","[36216-37615["
2014-07-05,"brun",34,12,34040,"M","licence","geologie",32.85,"non","0","2014",7,5,"[30-35[","[9-12[","[9-64[","[31591-34964[","[31-34[","[9-54[","[33694-34964["
2014-07-05,"brun",53,10,32750,"M","master","detective",82.94,"oui","0","2014",7,5,"[42-65[","[9-12[","[76-87[","[31591-34964[","[47-65[","[80-85[","[32344-33694["
2014-07-05,"roux",32,17,39679,"M","bac","geologie",44.52,"non","1","2014",7,5,"[30-35[","[12-23[","[9-64[","[38348-53977[","[31-34[","[9-54[","[39172-41358["
2014-07-05,"brun",44,10,34344,"F","licence","forage",54.52,"non","0","2014",7,5,"[42-65[","[9-12[","[9-64[","[31591-34964[","[43-47[","[54-61[","[33694-34964["
2014-07-05,"chatain",53,12,33904,"M","master","geologie",61.22,"non","0","2014",7,5,"[42-65[","[9-12[","[9-64[","[31591-34964[","[47-65[","[61-67[","[33694-34964["
2014-07-05,"brun",35,11,30262,"M","licence","geologie",70.11,"non","0","2014",7,5,"[30-35[","[9-12[","[64-76[","[14128-31591[","[34-35[","[67-71[","[28534-30754["
2014-07-05,"blond",46,14,25458,"M","doctorat","detective",125.36,"oui","0","2014",7,5,"[42-65[","[12-23[","[87-144[","[14128-31591[","[43-47[","[98-144[","[14128-28534["
2014-07-05,"blond",27,7,39770,"M","bac","geologie",78.89,"non","0","2014",7,5,"[18-30[","[0-7[","[76-87[","[38348-53977[","[24-28[","[76-80[","[39172-41358["
2014-07-05,"chatain",56,16,43404,"M","master","forage",43.31,"oui","0","2014",7,5,"[42-65[","[12-23[","[9-64[","[38348-53977[","[47-65[","[9-54[","[41358-53977["
2014-07-05,"brun",39,10,31250,"M","master","detective",82.33,"oui","0","2014",7,5,"[35-42[","[9-12[","[76-87[","[14128-31591[","[37-40[","[80-85[","[30754-32344["
2014-07-05,"chatain",25,3,40913,"F","doctorat","archeologie",79.47,"oui","0","2014",7,5,"[18-30[","[0-7[","[76-87[","[38348-53977[","[24-28[","[80-85[","[39172-41358["
2014-07-06,"chatain",47,15,37118,"M","doctorat","geologie",73.58,"oui","0","2014",7,6,"[42-65[","[12-23[","[64-76[","[34964-38348[","[43-47[","[71-76[","[36216-37615["
2014-07-06,"blond",25,9,32498,"M","bac","geologie",65.47,"non","0","2014",7,6,"[18-30[","[7-9[","[64-76[","[31591-34964[","[24-28[","[61-67[","[32344-33694["
2014-07-06,"blond",59,12,42165,"M","licence","geologie",84.44,"oui","1","2014",7,6,"[42-65[","[9-12[","[76-87[","[38348-53977[","[47-65[","[85-90[","[41358-53977["
2014-07-06,"chatain",35,11,32258,"F","licence","archeologie",56.89,"non","1","2014",7,6,"[30-35[","[9-12[","[9-64[","[31591-34964[","[34-35[","[54-61[","[30754-32344["
2014-07-06,"roux",22,3,30586,"F","bac","geologie",87.84,"non","0","2014",7,6,"[18-30[","[0-7[","[87-144[","[14128-31591[","[18-24[","[85-90[","[28534-30754["
2014-07-06,"chatain",40,16,28379,"F","doctorat","detective",122.81,"oui","0","2014",7,6,"[35-42[","[12-23[","[87-144[","[14128-31591[","[37-40[","[98-144[","[14128-28534["
2014-07-06,"chatain",23,8,33915,"M","master","geologie",83.6,"non","0","2014",7,6,"[18-30[","[7-9[","[76-87[","[31591-34964[","[18-24[","[80-85[","[33694-34964["
2014-07-06,"brun",25,9,39746,"M","master","detective",71.42,"oui","0","2014",7,6,"[18-30[","[7-9[","[64-76[","[38348-53977[","[24-28[","[71-76[","[39172-41358["
2014-07-06,"chatain",23,8,24743,"M","doctorat","geologie",98.42,"non","0","2014",7,6,"[18-30[","[7-9[","[87-144[","[14128-31591[","[18-24[","[98-144[","[14128-28534["
2014-07-06,"brun",41,9,43180,"F","licence","detective",75.12,"non","0","2014",7,6,"[35-42[","[7-9[","[76-87[","[38348-53977[","[40-43[","[76-80[","[41358-53977["
2014-07-07,"brun",43,10,35910,"F","licence","geologie",59.87,"non","1","2014",7,7,"[42-65[","[9-12[","[9-64[","[34964-38348[","[40-43[","[54-61[","[34964-36216["
2014-07-07,"brun",44,12,34969,"M","master","geologie",80.52,"non","0","2014",7,7,"[42-65[","[9-12[","[76-87[","[34964-38348[","[43-47[","[80-85[","[34964-36216["
2014-07-07,"blond",33,9,30750,"F","licence","archeologie",82.33,"oui","0","2014",7,7,"[30-35[","[7-9[","[76-87[","[14128-31591[","[31-34[","[80-85[","[28534-30754["
2014-07-07,"roux",45,13,38768,"M","licence","geologie",99.62,"oui","1","2014",7,7,"[42-65[","[12-23[","[87-144[","[38348-53977[","[43-47[","[98-144[","[37615-39172["
2014-07-07,"brun",35,9,25984,"M","doctorat","geologie",104.5,"oui","0","2014",7,7,"[30-35[","[7-9[","[87-144[","[14128-31591[","[34-35[","[98-144[","[14128-28534["
2014-07-07,"chatain",41,9,38493,"F","master","detective",80.53,"oui","0","2014",7,7,"[35-42[","[7-9[","[76-87[","[38348-53977[","[40-43[","[80-85[","[37615-39172["
2014-07-07,"chatain",41,9,34687,"F","master","archeologie",87.09,"oui","0","2014",7,7,"[35-42[","[7-9[","[87-144[","[31591-34964[","[40-43[","[85-90[","[33694-34964["
2014-07-07,"blond",31,13,43386,"M","bac","geologie",62.6,"non","0","2014",7,7,"[30-35[","[12-23[","[9-64[","[38348-53977[","[28-31[","[61-67[","[41358-53977["
2014-07-07,"chatain",27,11,28836,"F","doctorat","detective",60.97,"non","0","2014",7,7,"[18-30[","[9-12[","[9-64[","[14128-31591[","[24-28[","[61-67[","[28534-30754["
2014-07-07,"brun",25,12,31516,"M","master","detective",73.45,"oui","1","2014",7,7,"[18-30[","[9-12[","[64-76[","[14128-31591[","[24-28[","[71-76[","[30754-32344["
2014-07-08,"chatain",40,13,34516,"F","master","detective",95.58,"oui","0","2014",7,8,"[35-42[","[12-23[","[87-144[","[31591-34964[","[37-40[","[90-98[","[33694-34964["
2014-07-08,"brun",53,6,27997,"M","doctorat","forage",81.17,"oui","0","2014",7,8,"[42-65[","[0-7[","[76-87[","[14128-31591[","[47-65[","[80-85[","[14128-28534["
2014-07-08,"roux",36,7,46811,"M","bac","geologie",51.33,"non","0","2014",7,8,"[35-42[","[0-7[","[9-64[","[38348-53977[","[35-37[","[9-54[","[41358-53977["
2014-07-08,"brun",42,11,35658,"M","master","geologie",90.67,"oui","0","2014",7,8,"[35-42[","[9-12[","[87-144[","[34964-38348[","[40-43[","[90-98[","[34964-36216["
2014-07-08,"brun",46,11,44600,"M","licence","geologie",61.28,"non","0","2014",7,8,"[42-65[","[9-12[","[9-64[","[38348-53977[","[43-47[","[61-67[","[41358-53977["
2014-07-08,"brun",32,6,41741,"M","licence","geologie",66.39,"oui","0","2014",7,8,"[30-35[","[0-7[","[64-76[","[38348-53977[","[31-34[","[67-71[","[41358-53977["
2014-07-08,"brun",43,11,28429,"M","master","geologie",66.07,"non","0","2014",7,8,"[42-65[","[9-12[","[64-76[","[14128-31591[","[40-43[","[61-67[","[14128-28534["
2014-07-08,"chatain",38,10,47624,"M","licence","forage",70.55,"oui","1","2014",7,8,"[35-42[","[9-12[","[64-76[","[38348-53977[","[37-40[","[67-71[","[41358-53977["
2014-07-09,"blond",28,8,31259,"M","licence","geologie",89.72,"non","1","2014",7,9,"[18-30[","[7-9[","[87-144[","[14128-31591[","[24-28[","[90-98[","[30754-32344["
2014-07-09,"brun",35,12,35625,"M","master","forage",90.1,"oui","0","2014",7,9,"[30-35[","[9-12[","[87-144[","[34964-38348[","[34-35[","[90-98[","[34964-36216["
2014-07-09,"blond",32,6,33326,"M","master","detective",89.44,"oui","0","2014",7,9,"[30-35[","[0-7[","[87-144[","[31591-34964[","[31-34[","[85-90[","[32344-33694["
2014-07-09,"blond",41,9,23771,"M","master","geologie",88.52,"non","0","2014",7,9,"[35-42[","[7-9[","[87-144[","[14128-31591[","[40-43[","[85-90[","[14128-28534["
2014-07-09,"chatain",38,12,35643,"F","doctorat","detective",88.16,"oui","0","2014",7,9,"[35-42[","[9-12[","[87-144[","[34964-38348[","[37-40[","[85-90[","[34964-36216["
2014-07-09,"blond",31,7,32379,"M","licence","geologie",69.84,"non","0","2014",7,9,"[30-35[","[0-7[","[64-76[","[31591-34964[","[28-31[","[67-71[","[32344-33694["
2014-07-09,"blond",27,8,39805,"M","licence","forage",71.08,"non","0","2014",7,9,"[18-30[","[7-9[","[64-76[","[38348-53977[","[24-28[","[71-76[","[39172-41358["
2014-07-09,"blond",35,6,46586,"F","bac","detective",27.28,"non","0","2014",7,9,"[30-35[","[0-7[","[9-64[","[38348-53977[","[34-35[","[9-54[","[41358-53977["
2014-07-09,"blond",36,4,34448,"M","master","geologie",80.07,"non","0","2014",7,9,"[35-42[","[0-7[","[76-87[","[31591-34964[","[35-37[","[80-85[","[33694-34964["
2014-07-10,"brun",49,11,34058,"M","master","geologie",76.32,"non","0","2014",7,10,"[42-65[","[9-12[","[76-87[","[31591-34964[","[47-65[","[76-80[","[33694-34964["
2014-07-10,"brun",43,15,33516,"F","master","geologie",101,"oui","0","2014",7,10,"[42-65[","[12-23[","[87-144[","[31591-34964[","[40-43[","[98-144[","[32344-33694["
2014-07-10,"chatain",19,11,36555,"M","master","geologie",80.36,"non","0","2014",7,10,"[18-30[","[9-12[","[76-87[","[34964-38348[","[18-24[","[80-85[","[36216-37615["
2014-07-10,"roux",44,18,33707,"M","licence","geologie",34.34,"non","0","2014",7,10,"[42-65[","[12-23[","[9-64[","[31591-34964[","[43-47[","[9-54[","[33694-34964["
2014-07-10,"chatain",39,11,32264,"F","master","forage",104.84,"oui","0","2014",7,10,"[35-42[","[9-12[","[87-144[","[31591-34964[","[37-40[","[98-144[","[30754-32344["
2014-07-10,"chatain",56,6,41318,"F","licence","forage",69.85,"non","0","2014",7,10,"[42-65[","[0-7[","[64-76[","[38348-53977[","[47-65[","[67-71[","[39172-41358["
2014-07-10,"blond",35,5,39880,"M","licence","forage",63.24,"oui","0","2014",7,10,"[30-35[","[0-7[","[9-64[","[38348-53977[","[34-35[","[61-67[","[39172-41358["
